189,-1,189.341766,-7.635856
189,-1,189.239227,-5.645099
189,-2,189.167450,-4.551569
189,-2,189.117203,-3.786098
190,-34,189.382034,-12.850269
189,-1,189.267426,-9.295189
189,-26,189.187195,-14.306633
190,-32,189.431030,-19.614643
189,0,189.301712,-13.730250
190,-30,189.511200,-18.611176
189,-1,189.357834,-13.327823
189,-2,189.250473,-9.929476
189,-2,189.175323,-7.550633
189,-2,189.122726,-5.885443
189,-28,189.085907,-12.519810
189,-2,189.060135,-9.363867
189,-26,189.042084,-14.354707
189,-26,189.029449,-17.848295
189,-25,189.020615,-19.993807
189,-34,189.014420,-24.195665
189,-1,189.010086,-17.236965
189,-28,189.007050,-20.465876
189,-16,189.004929,-19.126114
189,-32,189.003448,-22.988281
189,-1,189.002411,-16.391796
190,-1,189.301682,-11.774258
189,-2,189.211166,-8.841981
189,-1,189.147812,-6.489387
189,-2,189.103470,-5.142570
189,-1,189.072418,-3.899799
189,-1,189.050690,-3.029860
189,-1,189.035477,-2.420902
190,-1,189.324829,-1.994631
189,-1,189.227371,-1.696242
190,-19,189.459152,-6.887369
190,-30,189.621399,-13.821158
190,-24,189.734970,-16.874811
190,-33,189.814484,-21.712368
190,-31,189.870132,-24.498657
189,-1,189.609085,-17.449059
190,-21,189.726364,-18.514341
189,-1,189.508453,-13.260039
189,-1,189.355911,-9.582027
189,-1,189.249130,-7.007419
189,-1,189.174393,-5.205194
189,-2,189.122070,-4.243636
189,0,189.085449,-2.970545
189,-1,189.059814,-2.379381
189,-1,189.041870,-1.965567
202,6,60.600002,1.800000
202,13,103.020004,5.160000
201,6,132.414001,5.412000
201,7,152.989807,5.888400
201,13,167.392868,8.021880
202,13,177.775009,9.515316
201,13,184.742508,10.560721
202,7,189.919754,9.492505
200,7,192.943832,8.744754
202,11,195.660690,9.421328
202,11,197.562485,9.894930
201,12,198.593735,10.526451
200,6,199.015610,9.168515
201,12,199.610931,10.017961
194,4,197.927643,8.212572
191,3,195.849350,6.648800
197,5,196.194550,6.154160
195,5,195.836182,5.807912
193,5,194.985321,5.565538
190,2,193.489716,4.495877
189,2,192.142792,3.747114
187,-4,190.599960,1.422980
112,-4,167.019974,-0.203914
126,-10,154.713989,-3.142740
161,18,156.599792,3.200082
179,-4,163.319855,1.040057
179,2,168.023895,1.328040
178,8,171.016724,3.329628
177,16,172.811707,7.130740
177,18,174.068192,10.391518
177,18,174.947739,12.674063
177,18,175.563416,14.271843
177,11,175.994385,13.290290
177,12,176.296066,12.903203
176,14,176.207245,13.232243
176,6,176.145081,11.062570
177,12,176.401550,11.343799
177,12,176.581085,11.540659
177,14,176.706757,12.278461
178,16,177.094727,13.394923
171,21,175.266312,15.676446
168,15,173.086426,15.473512
170,15,172.160507,15.331458
172,6,172.112350,12.532021
172,1,172.078644,9.072414
173,3,172.355042,7.250690
177,12,173.748535,8.675483
176,12,174.423981,9.672838
176,13,174.896790,10.670986
176,12,175.227753,11.069691
176,-17,175.459427,2.648783
176,-5,175.621597,0.354148
176,-1,175.735123,-0.052096
176,-2,175.814590,-0.636467
176,-2,175.870209,-1.045527
176,-3,175.909149,-1.631869
176,9,175.936401,1.557692
174,-62,175.355484,-17.509617
174,-61,174.948837,-30.556732
173,11,174.364197,-18.089710
173,11,173.954941,-9.362797
173,6,173.668457,-4.753957
174,-23,173.767914,-10.227770
181,-34,175.937531,-17.359440
170,-1,174.156281,-12.451608
174,4,174.109390,-7.516126
169,-12,172.576569,-8.861288
168,-25,171.203598,-13.702902
169,-20,170.542511,-15.592031
168,-16,169.779755,-15.714422
168,-27,169.245819,-19.100096
168,-29,168.872070,-22.070068
168,-30,168.610443,-24.449047
169,14,168.727310,-12.914331
169,14,168.809113,-4.840031
169,17,168.866379,1.711979
169,12,168.906464,4.798385
169,9,168.934525,6.058869
169,9,168.954163,6.941209
169,8,168.967911,7.258846
169,17,168.977539,10.181192
170,21,169.284286,13.426834
170,21,169.499008,15.698784
170,15,169.649307,15.489148
162,6,167.354523,12.642404
162,7,165.748169,10.949683
162,12,164.623718,11.264778
163,15,164.136597,12.385345
165,-14,164.395615,4.469740
164,14,164.276932,7.328818
164,14,164.193848,9.330173
163,14,163.835693,10.731121
115,17,149.184982,12.611785
64,-60,123.629486,-9.171751
23,12,93.440643,-2.820225
155,-4,111.908447,-3.174158
176,8,131.135925,0.178090
178,3,145.195145,1.024663
178,15,155.036591,5.217264
185,2,164.025620,4.252085
179,2,168.517929,3.576459
181,3,172.262543,3.403522
179,2,174.283783,2.982465
186,3,55.800003,0.900000
192,-4,96.660004,-0.570000
196,-6,126.462006,-2.199000
197,-6,147.623398,-3.339300
197,-5,162.436386,-3.837510
197,-4,172.805466,-3.886257
197,-5,180.063828,-4.220380
197,-5,185.144684,-4.454266
197,-5,188.701279,-4.617986
197,-7,191.190903,-5.332590
197,-5,192.933640,-5.232813
190,-5,192.053543,-5.162969
187,12,190.537491,-0.014078
180,3,187.376236,0.890145
169,12,181.863358,4.223102
164,4,176.504349,4.156172
162,-3,172.153046,2.009320
162,-3,169.107132,0.506524
161,-5,166.674988,-1.145433
160,-1,164.672485,-1.101803
160,-10,163.270737,-3.771262
159,-1,161.989517,-2.939883
160,2,161.392670,-1.457918
160,-4,160.974869,-2.220543
160,-11,160.682404,-4.854380
160,-7,160.477692,-5.498066
160,-14,160.334381,-8.048647
160,-8,160.234070,-8.034053
159,-15,159.863846,-10.123837
160,-15,159.904694,-11.586685
159,-6,159.633286,-9.910680
155,-1,158.243301,-7.237476
159,8,158.470306,-2.666233
161,-3,159.229218,-2.766363
161,8,159.760452,0.463546
160,9,159.832306,3.024482
159,16,159.582611,6.917138
158,10,159.107819,7.841996
163,-3,160.275482,4.589397
188,5,168.592834,4.712578
207,13,180.114990,7.198805
211,10,189.380493,8.039164
210,11,195.566345,8.927414
195,0,58.500004,0.000000
195,0,99.450005,0.000000
195,0,128.115005,0.000000
194,-1,147.880508,-0.300000
195,-2,162.016357,-0.810000
195,-1,171.911453,-0.867000
195,0,178.838013,-0.606900
194,-1,183.386612,-0.724830
194,-2,186.570618,-1.107381
195,-1,189.099426,-1.075167
195,-2,190.869598,-1.352617
195,-1,192.108719,-1.246832
195,-2,192.976105,-1.472782
195,-1,193.583267,-1.330948
195,-1,194.008286,-1.231663
195,0,194.305801,-0.862164
195,-2,194.514053,-1.203515
195,-1,194.659836,-1.142461
195,-1,194.761887,-1.099722
195,-1,194.833313,-1.069806
194,-1,194.583313,-1.048864
195,-1,194.708313,-1.034205
195,-2,194.795822,-1.323943
195,0,194.857071,-0.926760
195,-1,194.899948,-0.948732
195,-1,194.929962,-0.964113
195,-2,194.950974,-1.274879
194,0,194.665680,-0.892415
193,0,194.165985,-0.624691
199,-2,195.616180,-1.037283
181,-13,191.231323,-4.626099
181,16,188.161926,1.561731
180,14,185.713348,5.293212
180,14,183.999344,7.905249
181,15,183.099548,10.033674
181,15,182.469681,11.523572
181,16,182.028778,12.866501
181,14,181.720154,13.206551
181,14,181.504120,13.444586
182,5,181.652878,10.911210
182,17,181.757019,12.737847
180,6,181.229919,10.716494
160,10,174.860931,10.501545
154,13,168.602646,11.251081
143,0,160.921844,7.875757
134,-4,152.845291,4.313029
127,5,145.091705,4.519120
126,-3,139.364197,2.263384
126,2,135.354950,2.184369
125,3,132.248474,2.429058
123,6,129.473938,3.500341
119,16,126.331757,7.250239
117,18,123.532227,10.475167
112,-1,120.072556,7.032617
83,-1,108.950790,4.622831
85,6,101.765549,5.035982
86,21,97.035889,9.825188
107,32,100.025116,16.477631
108,32,102.417580,21.134342
94,27,99.892303,22.894039
88,11,96.324615,19.325829
87,5,93.527229,15.028080
85,4,90.969063,11.719656
114,16,97.878342,13.003759
113,21,102.414841,15.402632
123,24,108.590385,17.981842
147,3,120.113266,13.487288
146,3,127.879288,10.341102
141,-20,131.815506,1.238771
140,-14,134.270844,-3.332861
128,-18,132.389587,-7.733003
187,-3,148.772705,-6.313102
216,2,168.940887,-3.819171
228,7,186.658630,-0.573420
199,-8,190.361038,-2.801394
191,13,190.552734,1.939024
201,5,193.686920,2.857317
208,-35,197.980835,-8.499878
208,-15,200.986572,-10.449915
289,29,227.390594,1.385060
288,29,245.573425,9.669543
292,30,259.501404,15.768681
192,6,57.600002,1.800000
182,-7,94.919998,-0.840000
180,-11,120.444000,-3.888000
187,-7,140.410797,-4.821600
186,13,154.087555,0.524880
174,-6,160.061295,-1.432584
174,-4,164.242905,-2.202809
173,-2,166.870026,-2.141966
180,28,170.809021,6.900624
184,17,174.766312,9.930437
183,11,177.236420,10.251307
183,3,178.965485,8.075914
183,7,180.175842,7.753140
181,24,180.423096,12.627199
182,18,180.896164,14.239038
183,20,181.527313,15.967327
183,22,181.969116,17.777130
186,16,183.178375,17.243992
184,14,183.424850,16.270794
185,7,183.897400,13.489556
187,5,184.828186,10.942689
185,9,184.879730,10.359882
187,9,185.515808,9.951918
188,13,186.261078,10.866343
188,23,186.782745,14.506439
189,5,187.447922,11.654508
195,6,189.713547,9.958156
194,14,190.999481,11.170710
194,15,191.899628,12.319496
192,16,191.929749,13.423647
192,18,191.950821,14.796553
192,17,191.965576,15.457587
194,14,192.575897,15.020311
195,14,193.303131,14.714218
195,16,193.812195,15.099953
193,19,193.568542,16.269966
193,28,193.397980,19.788977
193,26,193.278595,21.652283
192,27,192.895020,23.256599
193,19,192.926514,21.979620
193,28,192.948547,23.785734
193,18,192.963989,22.050013
193,18,192.974792,20.835009
193,21,192.982361,20.884506
193,19,192.987640,20.319155
193,23,192.991333,21.123407
193,17,192.993927,19.886385
193,16,192.995758,18.720470
193,20,192.997040,19.104328
193,21,192.997925,19.673031
193,18,192.998535,19.171122
193,19,192.998962,19.119785
193,19,192.999268,19.083849
193,21,192.999481,19.658695
193,23,192.999634,20.661087
193,18,192.999756,19.862761
193,21,192.999817,20.203934
193,16,192.999878,18.942753
193,18,192.999908,18.659927
193,20,192.999939,19.061949
193,23,192.999969,20.243364
193,25,192.999969,21.670355
193,23,192.999969,22.069248
193,22,192.999969,22.048473
193,24,192.999969,22.633932
193,18,192.999969,21.243752
193,17,192.999969,19.970627
193,19,192.999969,19.679440
193,17,192.999969,18.875607
193,17,192.999969,18.312923
193,16,192.999969,17.619045
193,20,192.999969,18.333332
193,20,192.999969,18.833332
193,23,192.999969,20.083332
193,16,192.999969,18.858334
190,3,192.099976,14.100833
189,19,191.169983,15.570583
196,6,192.618988,12.699409
206,1,196.633286,9.189586
209,24,200.343292,13.632710
227,23,208.340302,16.442896
225,13,213.338211,15.410027
223,12,216.236755,14.387019
218,9,216.765717,12.770913
221,12,218.035995,12.539639
218,11,218.025208,12.077747
222,21,219.217651,14.754423
216,7,218.252350,12.428097
215,6,217.276642,10.499668
181,-4,206.393646,6.149768
183,-12,199.375549,0.704837
173,-1,191.462891,0.193386
165,9,183.524017,2.835370
160,-2,176.466812,1.384759
159,-7,171.226761,-1.130669
156,-9,166.658737,-3.491468
168,-2,167.061127,-3.044027
169,-4,167.642792,-3.330819
169,-6,168.049957,-4.131573
169,-5,168.334976,-4.392101
169,-3,168.534485,-3.974471
169,2,168.674133,-2.182129
169,1,168.771896,-1.227490
169,0,168.840332,-0.859243
167,-2,168.288239,-1.201470
167,-1,167.901764,-1.141029
182,-2,172.131241,-1.398721
179,-7,174.191864,-3.079104
195,9,180.434311,0.544627
194,11,184.504013,3.681239
186,11,184.952805,5.876867
193,13,187.366974,8.013807
188,15,187.556885,10.109665
202,5,191.889816,8.576765
189,12,191.022873,9.603736
206,1,61.800003,0.300000
189,5,99.960007,1.710000
188,10,126.372002,4.197000
197,17,147.560410,8.037901
201,15,163.592285,10.126531
200,14,174.514603,11.288572
200,17,182.160217,13.002001
200,17,187.512161,14.201401
210,12,194.258514,13.540980
218,18,201.380951,14.878687
223,20,207.866669,16.415081
229,23,214.206665,18.390556
228,22,218.344666,19.473389
227,21,220.941269,19.931372
227,21,222.758896,20.251961
227,20,224.031235,20.176373
227,21,224.921875,20.423462
227,22,225.545319,20.896423
227,22,225.981720,21.227497
227,20,226.287201,20.859249
224,2,225.601044,15.201474
215,8,222.420731,13.041033
188,17,212.094513,14.228724
190,-11,205.466156,6.660106
178,-3,197.226318,3.762074
175,-1,190.558426,2.333452
175,2,185.890900,2.233416
170,3,181.123627,2.463391
170,6,177.786545,3.524374
160,5,172.450577,3.967062
170,-1,171.715408,2.476943
170,19,171.200790,7.433861
171,16,171.140564,10.003702
164,-1,168.998398,6.702591
119,17,153.998871,9.791815
145,16,151.299210,11.654270
151,16,151.209442,12.957989
156,14,152.646606,13.270592
155,12,153.352631,12.889415
160,13,155.346832,12.922590
156,2,155.542786,9.645813
150,-1,153.879944,6.452069
169,-3,158.415955,3.616448
185,-2,166.391174,1.931513
169,-2,167.173828,0.752059
202,-13,177.621674,-3.373559
212,16,187.935165,2.438509
213,0,195.454620,1.706956
213,-3,200.718231,0.294869
213,-2,204.402771,-0.393591
132,55,39.600002,16.500000
132,54,67.320007,27.750000
133,50,87.024002,34.424999
132,54,100.516800,40.297501
131,52,109.661758,43.808250
132,52,116.363235,46.265778
131,53,120.754265,48.286045
131,52,123.827988,49.400230
133,48,126.579590,48.980164
131,54,127.905716,50.486115
132,53,129.134003,51.240280
132,53,129.993805,51.768196
131,52,130.295654,51.837738
132,53,130.806961,52.186417
131,54,130.864868,52.730492
131,54,130.905411,53.111343
131,53,130.933792,53.077942
131,54,130.953659,53.354561
131,52,130.967560,52.948189
131,53,130.977295,52.963734
131,54,130.984100,53.274612
131,54,130.988861,53.492229
131,55,130.992203,53.944561
133,54,131.594543,53.961193
132,50,131.716187,52.772835
131,38,131.501343,48.340984
147,27,136.150940,41.938690
117,14,130.405655,33.557083
131,14,130.583954,27.689959
155,5,137.908768,20.882971
197,-3,155.636139,13.718080
192,-11,166.545303,6.302655
190,0,173.581711,4.411859
197,2,180.607193,3.688301
193,-9,184.325043,-0.118189
202,12,189.627533,3.517268
179,5,186.439270,3.962087
184,2,185.707489,3.373461
188,2,186.395233,2.961423
186,3,186.276657,2.972996
184,3,185.593658,2.981097
182,2,184.515564,2.686768
176,3,181.960892,2.780738
176,4,180.172623,3.146516
179,3,179.820831,3.102561
178,3,179.274582,3.071793
175,3,177.992203,3.050255
174,5,176.794540,3.635179
174,11,175.956177,5.844625
169,-11,173.869324,0.791237
157,5,168.808533,2.053866
143,-6,161.065979,-0.362294
144,-8,155.946182,-2.653606
153,-8,155.062317,-4.257524
152,4,154.143616,-1.780267
149,0,152.600525,-1.246187
153,-4,152.720367,-2.072331
153,1,152.804260,-1.150631
153,-5,152.862976,-2.305442
152,-2,152.604080,-2.213809
136,-4,147.622864,-2.749666
139,-3,145.036011,-2.824767
141,-4,143.825211,-3.177337
143,-2,143.577637,-2.824136
145,-1,144.004333,-2.276895
121,-3,137.103027,-2.493827
119,-4,131.672119,-2.945679
128,0,130.570480,-2.061975
155,-8,137.899338,-3.843383
161,-2,144.829529,-3.290368
166,-3,151.180664,-3.203257
168,9,156.226471,0.457720
171,-3,160.658539,-0.579596
168,-4,162.860977,-1.605717
178,-94,53.400002,-28.200001
135,-3,77.880005,-20.639999
133,5,94.416000,-12.947999
169,-99,116.791199,-38.763599
169,-96,132.453842,-55.934521
143,19,135.617691,-33.454163
170,-97,145.932388,-52.517914
166,7,151.952667,-34.662540
173,9,158.266876,-21.563778
156,1,157.586823,-14.794644
146,-128,154.110779,-48.756252
158,-132,155.277542,-73.729378
176,3,161.494278,-50.710564
178,15,166.445984,-30.997395
187,8,172.612183,-19.298176
187,10,176.928528,-10.508723
183,-7,178.749969,-9.456106
187,4,181.224976,-5.419274
179,-5,180.557480,-5.293492
178,-6,179.790237,-5.505445
178,-5,179.253174,-5.353811
179,-4,179.177216,-4.947668
180,-2,179.424057,-4.063368
187,7,181.696838,-0.744357
185,4,182.687790,0.678950
186,4,183.681458,1.675265
186,4,184.377014,2.372685
187,2,185.163910,2.260880
186,2,185.414734,2.182616
186,4,185.590317,2.727831
185,-4,185.413223,0.709482
167,5,179.889267,1.996637
155,3,172.422485,2.297646
142,4,163.295746,2.808352
129,-5,153.007019,0.465847
116,-4,141.904907,-0.873907
117,-2,134.433441,-1.211735
116,-4,128.903412,-2.048215
118,-4,125.632385,-2.633750
118,-4,123.342667,-3.043625
116,-4,121.139870,-3.330538
116,-5,119.597908,-3.831376
114,-5,117.918533,-4.181963
108,-5,114.942970,-4.427374
111,-5,113.760078,-4.599162
108,-4,112.032059,-4.419414
112,-3,112.022446,-3.993590
112,-2,112.015717,-3.395513
115,-2,112.911003,-2.976859
116,-3,113.837708,-2.983801
116,-4,114.486397,-3.288661
115,-5,114.640480,-3.802063
113,-4,114.148338,-3.861444
116,-4,114.703842,-3.903011
121,-2,116.592690,-3.332108
131,-2,120.914886,-2.932475
144,-4,127.840424,-3.252733
148,-10,44.400002,-3.000000
161,-5,79.380005,-3.600000
161,-5,103.866005,-4.020000
161,-8,121.006203,-5.214000
161,-5,133.004333,-5.149800
158,0,140.503036,-3.604860
159,1,146.052124,-2.223402
157,-3,149.336487,-2.456381
157,-1,151.635544,-2.019467
159,3,153.844879,-0.513627
159,5,155.391418,1.140461
158,0,156.173996,0.798323
158,-1,156.721802,0.258826
159,4,157.405258,1.381178
158,3,157.583679,1.866825
158,4,157.708572,2.506777
158,6,157.795990,3.554744
157,2,157.557190,3.088321
158,3,157.690033,3.061825
157,1,157.483017,2.443277
157,2,157.338120,2.310294
157,6,157.236679,3.417206
159,7,157.765671,4.492044
157,0,157.535965,3.144431
156,-9,157.075180,-0.498898
144,-6,153.152618,-2.149229
132,-1,146.806839,-1.804460
132,-5,142.364792,-2.763122
131,2,138.955353,-1.334185
131,1,136.568756,-0.633930
131,1,134.898132,-0.143751
130,4,133.428680,1.099375
131,2,132.700073,1.369562
131,3,132.190063,1.858694
131,4,131.833038,2.501086
131,3,131.583130,2.650760
131,3,131.408203,2.755532
133,2,131.885742,2.528872
135,4,132.820007,2.970211
118,10,128.374008,5.079147
116,9,124.661804,6.255403
114,12,121.463257,7.978783
110,13,118.024277,9.485147
109,12,115.316986,10.239603
110,13,113.721886,11.067722
109,15,112.305313,12.247406
109,14,111.313721,12.773184
109,12,110.619598,12.541229
109,11,110.133713,12.078860
109,12,109.793594,12.055202
108,12,109.255516,12.038642
100,12,106.478859,12.027050
89,13,101.235199,12.318935
84,18,96.064636,14.023254
83,17,92.145248,14.916278
83,15,89.401672,14.941395
83,18,87.481171,15.858976
92,15,88.836823,15.601283
107,12,94.285782,14.520899
156,9,112.800049,12.864629
141,-2,121.260033,8.405240
127,-6,122.982025,4.083668
121,-11,122.387421,-0.441433
103,-11,116.571198,-3.609003
66,-4,101.399841,-3.726302
-1,0,70.679886,-2.608412
13,0,53.375919,-1.825888
2,0,37.963142,-1.278122
3,-6,27.474199,-2.694685
-112,-8,-14.368063,-4.286280
-9,-2,-12.757644,-3.600396
-9,-1,-11.630350,-2.820277
-219,-7,-73.841248,-4.074194
-12,-2,-55.288872,-3.451936
-10,-2,-41.702209,-3.016355
-99,64,-58.891548,17.088552
-116,92,-76.024086,39.561989
-134,-1,-93.416855,27.393393
-138,-2,-106.791801,18.575375
-143,-2,-117.654259,12.402761
-141,-1,-124.657982,8.381932
-144,-1,-130.460587,5.567352
-142,-1,-133.922409,3.597147
-143,-1,-136.645691,2.218003
-142,-1,-138.251984,1.252602
-141,-1,-139.076385,0.576821
-142,-1,-139.953476,0.103775
-142,0,-140.567429,0.072642
-141,-1,-140.697205,-0.249150
-141,-1,-140.788055,-0.474405
-144,-1,-141.751633,-0.632084
-150,-1,-144.226135,-0.742459
-164,-1,-150.158295,-0.819721
-167,-2,-155.210800,-1.173805
-181,-2,-162.947571,-1.421663
-193,-2,-171.963303,-1.595164
-193,-1,-178.274323,-1.416615
-194,-1,-182.992020,-1.291631
-193,0,-185.994415,-0.904141
-193,-1,-188.096100,-0.932899
-198,-1,-191.067261,-0.953029
-211,-1,-197.047089,-0.967120
-215,-1,-202.432953,-0.976984
-211,65,-205.003067,18.816111
-211,64,-206.802155,32.371277
-211,65,-208.061508,42.159893
-211,64,-208.943054,48.711926
-212,64,-209.860138,53.298347
-211,64,-210.202103,56.508842
-211,65,-210.441467,59.056190
-211,61,-210.609024,59.639336
-212,-1,-211.026321,41.447536
-197,-1,-206.818436,28.713276
-172,2,-196.372910,20.699293
-131,-1,-176.761032,14.189505
-81,0,-148.032715,9.932653
-52,0,-119.222900,6.952857
-41,-1,-95.756035,4.567000
-11,-2,-70.329224,2.596900
58,-4,-31.830456,0.617830
67,-2,-2.181318,-0.167519
106,-10,30.273079,-3.117263
115,-6,55.691154,-3.982084
118,-5,74.383804,-4.287459
113,-4,85.968658,-4.201221
129,-6,98.878059,-4.740855
142,-7,111.814636,-5.418599
160,-10,126.270241,-6.793019
173,-7,140.289169,-6.855114
185,5,153.702423,-3.298580
211,7,170.891693,-0.209006
205,12,181.124191,3.453696
212,13,190.386932,6.317587
196,-102,58.800003,-30.600000
196,-103,99.960007,-52.320000
196,-103,128.772003,-67.524002
197,-104,149.240402,-78.466797
196,-103,163.268280,-85.826759
196,-101,173.087799,-90.378731
196,-103,179.961456,-94.165115
196,-104,184.773010,-97.115585
196,-104,188.141113,-99.180908
195,-104,190.198776,-100.626633
196,-103,191.939148,-101.338646
196,-104,193.157410,-102.137054
196,-102,194.010193,-102.095932
196,-103,194.607132,-102.367149
195,-104,194.724991,-102.857010
195,-100,194.807495,-101.999908
196,-95,195.165253,-99.899933
196,-88,195.415680,-96.329956
196,-90,195.590973,-94.430969
196,-89,195.713684,-92.801682
144,11,180.199570,-61.661175
194,-88,184.339691,-69.562820
